source_path,target_path,city_id,origin_img,pixel_loc_x,pixel_loc_y,A11,A12,tx,A21,A22,ty
../Cities/origin/@CITY_1@seg670850 (2)@2479@3565@.png,../Cities/origin/@CITY_1@seg670850 (3)@2479@3565@.png,CITY_1,seg670850,2479,3565,1.1881999,0.31286898,-8.6994505,-0.31286898,1.1881999,4.220715
../Cities/origin/@CITY_1@seg670850 (2)@2606@2333@.png,../Cities/origin/@CITY_1@seg670850 (3)@2606@2333@.png,CITY_1,seg670850,2606,2333,1.0735824,-0.010864804,7.1428304,0.010864804,1.0735824,0.52382773
../Cities/origin/@CITY_1@seg670850 (2)@316@2063@.png,../Cities/origin/@CITY_1@seg670850 (3)@316@2063@.png,CITY_1,seg670850,316,2063,1.0999737,0.099646695,-3.5727835,-0.099646695,1.0999737,-4.7917047
../Cities/origin/@CITY_1@seg670850 (2)@1948@426@.png,../Cities/origin/@CITY_1@seg670850 (3)@1948@426@.png,CITY_1,seg670850,1948,426,1.0905509,0.27327707,-2.5935428,-0.27327707,1.0905509,7.4006147
../Cities/origin/@CITY_1@seg670850 (2)@3239@2514@.png,../Cities/origin/@CITY_1@seg670850 (3)@3239@2514@.png,CITY_1,seg670850,3239,2514,0.8246198,-0.14197448,1.5075926,0.14197448,0.8246198,1.7423381
../Cities/origin/@CITY_1@seg670850 (2)@3876@3293@.png,../Cities/origin/@CITY_1@seg670850 (3)@3876@3293@.png,CITY_1,seg670850,3876,3293,0.8226135,0.14771271,2.8827958,-0.14771271,0.8226135,-6.735188
../Cities/origin/@CITY_1@seg670850 (2)@750@2226@.png,../Cities/origin/@CITY_1@seg670850 (3)@750@2226@.png,CITY_1,seg670850,750,2226,0.8560703,0.026719086,-2.191793,-0.026719086,0.8560703,7.4109306
../Cities/origin/@CITY_1@seg670850 (2)@4088@673@.png,../Cities/origin/@CITY_1@seg670850 (3)@4088@673@.png,CITY_1,seg670850,4088,673,0.9604782,0.17131543,3.5135715,-0.17131543,0.9604782,7.592198
../Cities/origin/@CITY_1@seg670850 (2)@1771@3880@.png,../Cities/origin/@CITY_1@seg670850 (3)@1771@3880@.png,CITY_1,seg670850,1771,3880,0.8499088,0.17240737,8.525158,-0.17240737,0.8499088,1.6714809
../Cities/origin/@CITY_1@seg670850 (2)@1860@3452@.png,../Cities/origin/@CITY_1@seg670850 (3)@1860@3452@.png,CITY_1,seg670850,1860,3452,1.0287106,0.013219326,-4.0400805,-0.013219326,1.0287106,-1.386794
../Cities/origin/@CITY_1@seg670850 (2)@3155@3013@.png,../Cities/origin/@CITY_1@seg670850 (3)@3155@3013@.png,CITY_1,seg670850,3155,3013,1.1545589,0.25579828,6.88167,-0.25579828,1.1545589,-8.219341
../Cities/origin/@CITY_1@seg670850 (2)@3681@3112@.png,../Cities/origin/@CITY_1@seg670850 (3)@3681@3112@.png,CITY_1,seg670850,3681,3112,0.9600062,0.17132255,-3.6464133,-0.17132255,0.9600062,0.053015377
../Cities/origin/@CITY_1@seg670850 (2)@1497@598@.png,../Cities/origin/@CITY_1@seg670850 (3)@1497@598@.png,CITY_1,seg670850,1497,598,1.0073049,-0.23444612,-8.38174,0.23444612,1.0073049,4.942474
../Cities/origin/@CITY_1@seg670850 (2)@2011@853@.png,../Cities/origin/@CITY_1@seg670850 (3)@2011@853@.png,CITY_1,seg670850,2011,853,1.1515306,-0.02694608,-4.137294,0.02694608,1.1515306,-5.1869073
../Cities/origin/@CITY_1@seg670850 (2)@1429@4127@.png,../Cities/origin/@CITY_1@seg670850 (3)@1429@4127@.png,CITY_1,seg670850,1429,4127,0.9618488,0.12020518,8.963914,-0.12020518,0.9618488,-3.3777075
../Cities/origin/@CITY_1@seg670850 (2)@1874@881@.png,../Cities/origin/@CITY_1@seg670850 (3)@1874@881@.png,CITY_1,seg670850,1874,881,0.87335473,0.21493737,-4.988127,-0.21493737,0.87335473,-3.3412619
../Cities/origin/@CITY_1@seg670850 (2)@4163@1046@.png,../Cities/origin/@CITY_1@seg670850 (3)@4163@1046@.png,CITY_1,seg670850,4163,1046,1.0299098,-0.22313477,-0.2518577,0.22313477,1.0299098,-9.377316
../Cities/origin/@CITY_1@seg670850 (2)@1915@2920@.png,../Cities/origin/@CITY_1@seg670850 (3)@1915@2920@.png,CITY_1,seg670850,1915,2920,0.9038027,-0.2115569,1.8430092,0.2115569,0.9038027,6.412807
../Cities/origin/@CITY_1@seg670850 (2)@840@2808@.png,../Cities/origin/@CITY_1@seg670850 (3)@840@2808@.png,CITY_1,seg670850,840,2808,0.75885844,-0.15135348,6.028654,0.15135348,0.75885844,3.6303325
../Cities/origin/@CITY_1@seg670850 (2)@1441@3656@.png,../Cities/origin/@CITY_1@seg670850 (3)@1441@3656@.png,CITY_1,seg670850,1441,3656,0.79389256,-0.19090666,-8.74456,0.19090666,0.79389256,-5.209686
../Cities/origin/@CITY_1@seg670850 (2)@2734@3396@.png,../Cities/origin/@CITY_1@seg670850 (3)@2734@3396@.png,CITY_1,seg670850,2734,3396,0.9918129,0.1739265,0.6292792,-0.1739265,0.9918129,-1.416653
../Cities/origin/@CITY_1@seg670850 (2)@1577@3330@.png,../Cities/origin/@CITY_1@seg670850 (3)@1577@3330@.png,CITY_1,seg670850,1577,3330,1.0147718,-0.10125151,0.23648405,0.10125151,1.0147718,9.5000515
../Cities/origin/@CITY_1@seg670850 (2)@1403@3157@.png,../Cities/origin/@CITY_1@seg670850 (3)@1403@3157@.png,CITY_1,seg670850,1403,3157,1.0829003,-0.1528869,2.554312,0.1528869,1.0829003,-3.0311913
../Cities/origin/@CITY_1@seg670850 (2)@1394@3938@.png,../Cities/origin/@CITY_1@seg670850 (3)@1394@3938@.png,CITY_1,seg670850,1394,3938,0.8926071,0.10288622,0.24605331,-0.10288622,0.8926071,-1.4086578
../Cities/origin/@CITY_1@seg670850 (2)@3137@131@.png,../Cities/origin/@CITY_1@seg670850 (3)@3137@131@.png,CITY_1,seg670850,3137,131,0.8297826,0.1283747,8.618155,-0.1283747,0.8297826,8.991154
../Cities/origin/@CITY_1@seg670850 (2)@3481@3993@.png,../Cities/origin/@CITY_1@seg670850 (3)@3481@3993@.png,CITY_1,seg670850,3481,3993,0.82299745,0.19501151,0.55718124,-0.19501151,0.82299745,-9.236676
../Cities/origin/@CITY_1@seg670850 (2)@2488@7@.png,../Cities/origin/@CITY_1@seg670850 (3)@2488@7@.png,CITY_1,seg670850,2488,7,1.1102456,0.17919908,-4.8949723,-0.17919908,1.1102456,0.91490805
../Cities/origin/@CITY_1@seg670850 (2)@362@3876@.png,../Cities/origin/@CITY_1@seg670850 (3)@362@3876@.png,CITY_1,seg670850,362,3876,1.2065774,0.07556447,3.517332,-0.07556447,1.2065774,1.2510549
../Cities/origin/@CITY_1@seg670850 (2)@1390@2471@.png,../Cities/origin/@CITY_1@seg670850 (3)@1390@2471@.png,CITY_1,seg670850,1390,2471,1.1912872,0.07296651,-5.378263,-0.07296651,1.1912872,-9.081854
../Cities/origin/@CITY_1@seg670850 (2)@1963@33@.png,../Cities/origin/@CITY_1@seg670850 (3)@1963@33@.png,CITY_1,seg670850,1963,33,0.75278884,-0.04723888,-3.869925,0.04723888,0.75278884,4.919066
../Cities/origin/@CITY_1@seg670850 (2)@3701@4118@.png,../Cities/origin/@CITY_1@seg670850 (3)@3701@4118@.png,CITY_1,seg670850,3701,4118,0.9798635,-0.26103052,3.3060157,0.26103052,0.9798635,9.987513
../Cities/origin/@CITY_1@seg670850 (2)@2553@2511@.png,../Cities/origin/@CITY_1@seg670850 (3)@2553@2511@.png,CITY_1,seg670850,2553,2511,1.0223043,0.21995223,3.4331956,-0.21995223,1.0223043,4.832358
../Cities/origin/@CITY_1@seg670850 (2)@2420@2914@.png,../Cities/origin/@CITY_1@seg670850 (3)@2420@2914@.png,CITY_1,seg670850,2420,2914,1.025979,0.19161798,8.6197405,-0.19161798,1.025979,-1.4195102
../Cities/origin/@CITY_1@seg670850 (2)@3509@698@.png,../Cities/origin/@CITY_1@seg670850 (3)@3509@698@.png,CITY_1,seg670850,3509,698,0.9399813,0.031767774,1.7008197,-0.031767774,0.9399813,7.7816157
../Cities/origin/@CITY_1@seg670850 (2)@3177@2789@.png,../Cities/origin/@CITY_1@seg670850 (3)@3177@2789@.png,CITY_1,seg670850,3177,2789,0.9975492,0.24039835,9.522021,-0.24039835,0.9975492,2.9518526
../Cities/origin/@CITY_1@seg670850 (2)@1812@3155@.png,../Cities/origin/@CITY_1@seg670850 (3)@1812@3155@.png,CITY_1,seg670850,1812,3155,0.9242813,0.19798858,-8.192441,-0.19798858,0.9242813,-6.1850705
../Cities/origin/@CITY_1@seg670850 (2)@1538@1764@.png,../Cities/origin/@CITY_1@seg670850 (3)@1538@1764@.png,CITY_1,seg670850,1538,1764,1.1977471,-0.18049774,0.8139779,0.18049774,1.1977471,2.824507
../Cities/origin/@CITY_1@seg670850 (2)@1829@2435@.png,../Cities/origin/@CITY_1@seg670850 (3)@1829@2435@.png,CITY_1,seg670850,1829,2435,1.1853317,-0.25013807,-5.4946747,0.25013807,1.1853317,1.1424681
../Cities/origin/@CITY_1@seg670850 (2)@286@252@.png,../Cities/origin/@CITY_1@seg670850 (3)@286@252@.png,CITY_1,seg670850,286,252,0.8247496,0.14588386,4.925381,-0.14588386,0.8247496,-2.9325192
../Cities/origin/@CITY_1@seg670850 (2)@1850@3761@.png,../Cities/origin/@CITY_1@seg670850 (3)@1850@3761@.png,CITY_1,seg670850,1850,3761,0.7565109,-0.0012512165,6.4278173,0.0012512165,0.7565109,-3.2872975
../Cities/origin/@CITY_1@seg670850 (2)@1200@2183@.png,../Cities/origin/@CITY_1@seg670850 (3)@1200@2183@.png,CITY_1,seg670850,1200,2183,1.2268131,0.21519408,9.14647,-0.21519408,1.2268131,-4.339439
../Cities/origin/@CITY_1@seg670850 (2)@1771@3389@.png,../Cities/origin/@CITY_1@seg670850 (3)@1771@3389@.png,CITY_1,seg670850,1771,3389,0.8144419,0.007938731,6.473286,-0.007938731,0.8144419,5.9688745
../Cities/origin/@CITY_1@seg670850 (2)@3517@1071@.png,../Cities/origin/@CITY_1@seg670850 (3)@3517@1071@.png,CITY_1,seg670850,3517,1071,1.0385832,-0.120847195,-9.529092,0.120847195,1.0385832,-9.561496
../Cities/origin/@CITY_1@seg670850 (2)@702@1680@.png,../Cities/origin/@CITY_1@seg670850 (3)@702@1680@.png,CITY_1,seg670850,702,1680,1.1118916,0.13545609,4.096389,-0.13545609,1.1118916,8.707534
../Cities/origin/@CITY_1@seg670850 (2)@1860@1156@.png,../Cities/origin/@CITY_1@seg670850 (3)@1860@1156@.png,CITY_1,seg670850,1860,1156,0.7689559,-0.06814865,-8.601128,0.06814865,0.7689559,-5.744173
../Cities/origin/@CITY_1@seg670850 (2)@953@2335@.png,../Cities/origin/@CITY_1@seg670850 (3)@953@2335@.png,CITY_1,seg670850,953,2335,1.110532,-0.025017228,5.4184465,0.025017228,1.110532,3.1076424
../Cities/origin/@CITY_1@seg670850 (2)@1789@419@.png,../Cities/origin/@CITY_1@seg670850 (3)@1789@419@.png,CITY_1,seg670850,1789,419,1.0436713,-0.191583,-0.44949597,0.191583,1.0436713,-6.2105613
../Cities/origin/@CITY_1@seg670850 (2)@2105@1408@.png,../Cities/origin/@CITY_1@seg670850 (3)@2105@1408@.png,CITY_1,seg670850,2105,1408,0.8909253,-0.02841193,-9.236117,0.02841193,0.8909253,7.6433206
../Cities/origin/@CITY_1@seg670850 (2)@2316@2494@.png,../Cities/origin/@CITY_1@seg670850 (3)@2316@2494@.png,CITY_1,seg670850,2316,2494,0.98522484,0.19703342,9.616962,-0.19703342,0.98522484,1.2684363
../Cities/origin/@CITY_1@seg670850 (2)@1217@869@.png,../Cities/origin/@CITY_1@seg670850 (3)@1217@869@.png,CITY_1,seg670850,1217,869,1.1672003,0.22516952,7.022973,-0.22516952,1.1672003,3.516286
../Cities/origin/@CITY_1@seg670850 (2)@3104@1913@.png,../Cities/origin/@CITY_1@seg670850 (3)@3104@1913@.png,CITY_1,seg670850,3104,1913,0.8093061,0.060301006,-5.723478,-0.060301006,0.8093061,-4.0658402
../Cities/origin/@CITY_1@seg670850 (2)@3331@365@.png,../Cities/origin/@CITY_1@seg670850 (3)@3331@365@.png,CITY_1,seg670850,3331,365,0.78146595,-0.1668942,-6.3984,0.1668942,0.78146595,-9.54899
../Cities/origin/@CITY_1@seg670850 (2)@3190@4186@.png,../Cities/origin/@CITY_1@seg670850 (3)@3190@4186@.png,CITY_1,seg670850,3190,4186,0.9946335,-0.17979297,7.1529408,0.17979297,0.9946335,4.6029425
../Cities/origin/@CITY_1@seg670850 (2)@827@29@.png,../Cities/origin/@CITY_1@seg670850 (3)@827@29@.png,CITY_1,seg670850,827,29,0.9357107,0.058783926,1.6170716,-0.058783926,0.9357107,-9.521337
../Cities/origin/@CITY_1@seg670850 (2)@3183@283@.png,../Cities/origin/@CITY_1@seg670850 (3)@3183@283@.png,CITY_1,seg670850,3183,283,1.0452138,-0.08333366,-3.4215243,0.08333366,1.0452138,-6.3741684
../Cities/origin/@CITY_1@seg670850 (2)@3030@3684@.png,../Cities/origin/@CITY_1@seg670850 (3)@3030@3684@.png,CITY_1,seg670850,3030,3684,0.87519115,0.08857448,-4.0064883,-0.08857448,0.87519115,0.109250255
../Cities/origin/@CITY_1@seg670850 (2)@91@3761@.png,../Cities/origin/@CITY_1@seg670850 (3)@91@3761@.png,CITY_1,seg670850,91,3761,0.93175614,0.08164466,5.6177335,-0.08164466,0.93175614,0.51211905
../Cities/origin/@CITY_1@seg670850 (2)@4014@3629@.png,../Cities/origin/@CITY_1@seg670850 (3)@4014@3629@.png,CITY_1,seg670850,4014,3629,1.0496743,0.11570957,-1.3468729,-0.11570957,1.0496743,-1.9269009
../Cities/origin/@CITY_1@seg670850 (2)@2101@621@.png,../Cities/origin/@CITY_1@seg670850 (3)@2101@621@.png,CITY_1,seg670850,2101,621,1.234781,-0.14820829,-7.468422,0.14820829,1.234781,9.113849
../Cities/origin/@CITY_1@seg670850 (2)@169@469@.png,../Cities/origin/@CITY_1@seg670850 (3)@169@469@.png,CITY_1,seg670850,169,469,1.0025946,-0.12216656,8.976723,0.12216656,1.0025946,-9.133741
../Cities/origin/@CITY_1@seg670850 (2)@1446@2252@.png,../Cities/origin/@CITY_1@seg670850 (3)@1446@2252@.png,CITY_1,seg670850,1446,2252,1.221905,0.23873064,4.7584887,-0.23873064,1.221905,7.9878306
../Cities/origin/@CITY_1@seg670850 (2)@3440@4166@.png,../Cities/origin/@CITY_1@seg670850 (3)@3440@4166@.png,CITY_1,seg670850,3440,4166,0.7573924,-0.079946294,6.5963902,0.079946294,0.7573924,-1.7395648
../Cities/origin/@CITY_1@seg670850 (2)@4071@1303@.png,../Cities/origin/@CITY_1@seg670850 (3)@4071@1303@.png,CITY_1,seg670850,4071,1303,0.8423341,-0.04272391,-0.14324003,0.04272391,0.8423341,-3.6693425
../Cities/origin/@CITY_1@seg670850 (2)@4150@4147@.png,../Cities/origin/@CITY_1@seg670850 (3)@4150@4147@.png,CITY_1,seg670850,4150,4147,0.80932313,-0.013255054,4.004624,0.013255054,0.80932313,-8.170247
../Cities/origin/@CITY_1@seg670850 (2)@4082@1969@.png,../Cities/origin/@CITY_1@seg670850 (3)@4082@1969@.png,CITY_1,seg670850,4082,1969,1.1594355,0.20426664,-3.34138,-0.20426664,1.1594355,0.18355027
../Cities/origin/@CITY_1@seg670850 (2)@2633@3986@.png,../Cities/origin/@CITY_1@seg670850 (3)@2633@3986@.png,CITY_1,seg670850,2633,3986,0.75860965,0.08585607,-0.55198896,-0.08585607,0.75860965,-1.1563233
../Cities/origin/@CITY_1@seg670850 (2)@35@620@.png,../Cities/origin/@CITY_1@seg670850 (3)@35@620@.png,CITY_1,seg670850,35,620,1.2266576,0.15728514,-3.621903,-0.15728514,1.2266576,-8.160059
../Cities/origin/@CITY_1@seg670850 (2)@1342@4058@.png,../Cities/origin/@CITY_1@seg670850 (3)@1342@4058@.png,CITY_1,seg670850,1342,4058,1.052515,0.09568752,2.5706995,-0.09568752,1.052515,-1.2776954
../Cities/origin/@CITY_1@seg670850 (2)@474@1196@.png,../Cities/origin/@CITY_1@seg670850 (3)@474@1196@.png,CITY_1,seg670850,474,1196,1.0277721,0.02722275,-6.3799033,-0.02722275,1.0277721,8.227805
../Cities/origin/@CITY_1@seg670850 (2)@1250@1567@.png,../Cities/origin/@CITY_1@seg670850 (3)@1250@1567@.png,CITY_1,seg670850,1250,1567,0.9446196,-0.18657456,-6.8351536,0.18657456,0.9446196,-2.2591193
../Cities/origin/@CITY_1@seg670850 (2)@3718@3800@.png,../Cities/origin/@CITY_1@seg670850 (3)@3718@3800@.png,CITY_1,seg670850,3718,3800,0.8972155,-0.00062562944,5.6310883,0.00062562944,0.8972155,6.463433
../Cities/origin/@CITY_1@seg670850 (2)@3829@2441@.png,../Cities/origin/@CITY_1@seg670850 (3)@3829@2441@.png,CITY_1,seg670850,3829,2441,0.7929806,0.17538194,6.0675898,-0.17538194,0.7929806,4.150806
../Cities/origin/@CITY_1@seg670850 (2)@921@1955@.png,../Cities/origin/@CITY_1@seg670850 (3)@921@1955@.png,CITY_1,seg670850,921,1955,0.79045457,0.20394984,-8.129705,-0.20394984,0.79045457,1.3702856
../Cities/origin/@CITY_1@seg670850 (2)@933@3474@.png,../Cities/origin/@CITY_1@seg670850 (3)@933@3474@.png,CITY_1,seg670850,933,3474,0.91295815,0.24326842,0.9079318,-0.24326842,0.91295815,2.291733
../Cities/origin/@CITY_1@seg670850 (2)@1373@2738@.png,../Cities/origin/@CITY_1@seg670850 (3)@1373@2738@.png,CITY_1,seg670850,1373,2738,1.1574677,-0.25895512,8.832479,0.25895512,1.1574677,-6.9941726
../Cities/origin/@CITY_1@seg670850 (2)@3065@872@.png,../Cities/origin/@CITY_1@seg670850 (3)@3065@872@.png,CITY_1,seg670850,3065,872,0.9520205,-0.034643356,-3.681735,0.034643356,0.9520205,3.0282893
../Cities/origin/@CITY_1@seg670850 (2)@1916@1740@.png,../Cities/origin/@CITY_1@seg670850 (3)@1916@1740@.png,CITY_1,seg670850,1916,1740,1.0714374,0.17974414,1.3026761,-0.17974414,1.0714374,-2.0463624
../Cities/origin/@CITY_1@seg670850 (2)@2479@3440@.png,../Cities/origin/@CITY_1@seg670850 (3)@2479@3440@.png,CITY_1,seg670850,2479,3440,0.7935805,-0.10587649,5.7961063,0.10587649,0.7935805,4.619503
../Cities/origin/@CITY_1@seg670850 (2)@510@2923@.png,../Cities/origin/@CITY_1@seg670850 (3)@510@2923@.png,CITY_1,seg670850,510,2923,1.182008,-0.0040404983,-5.1418095,0.0040404983,1.182008,-2.842739
../Cities/origin/@CITY_1@seg670850 (2)@1393@1554@.png,../Cities/origin/@CITY_1@seg670850 (3)@1393@1554@.png,CITY_1,seg670850,1393,1554,1.0603924,-0.054432616,5.2523856,0.054432616,1.0603924,-7.259948
../Cities/origin/@CITY_1@seg670850 (2)@1920@1869@.png,../Cities/origin/@CITY_1@seg670850 (3)@1920@1869@.png,CITY_1,seg670850,1920,1869,1.2238485,-0.19829157,6.996133,0.19829157,1.2238485,-9.168547
../Cities/origin/@CITY_1@seg670850 (2)@3891@1505@.png,../Cities/origin/@CITY_1@seg670850 (3)@3891@1505@.png,CITY_1,seg670850,3891,1505,1.0869638,0.17133698,9.6144085,-0.17133698,1.0869638,3.4517787
../Cities/origin/@CITY_1@seg670850 (2)@3758@1365@.png,../Cities/origin/@CITY_1@seg670850 (3)@3758@1365@.png,CITY_1,seg670850,3758,1365,1.2199178,0.07045364,4.6452494,-0.07045364,1.2199178,-7.238339
../Cities/origin/@CITY_1@seg670850 (2)@557@1920@.png,../Cities/origin/@CITY_1@seg670850 (3)@557@1920@.png,CITY_1,seg670850,557,1920,0.9355098,-0.07321503,-1.7953962,0.07321503,0.9355098,-3.0835402
../Cities/origin/@CITY_1@seg670850 (2)@799@3751@.png,../Cities/origin/@CITY_1@seg670850 (3)@799@3751@.png,CITY_1,seg670850,799,3751,0.91883063,0.05562425,-0.8055643,-0.05562425,0.91883063,9.653304
../Cities/origin/@CITY_1@seg670850 (2)@3865@2936@.png,../Cities/origin/@CITY_1@seg670850 (3)@3865@2936@.png,CITY_1,seg670850,3865,2936,1.0181152,0.23061341,-8.784017,-0.23061341,1.0181152,0.38871518
../Cities/origin/@CITY_1@seg670850 (2)@765@1543@.png,../Cities/origin/@CITY_1@seg670850 (3)@765@1543@.png,CITY_1,seg670850,765,1543,1.1069484,-0.22083552,-2.4574993,0.22083552,1.1069484,6.460851
../Cities/origin/@CITY_1@seg670850 (2)@412@2533@.png,../Cities/origin/@CITY_1@seg670850 (3)@412@2533@.png,CITY_1,seg670850,412,2533,0.88055444,-0.032219864,-4.175036,0.032219864,0.88055444,-1.029203
../Cities/origin/@CITY_1@seg670850 (2)@1119@281@.png,../Cities/origin/@CITY_1@seg670850 (3)@1119@281@.png,CITY_1,seg670850,1119,281,0.7645231,-0.15670553,7.9805107,0.15670553,0.7645231,-9.547631
../Cities/origin/@CITY_1@seg670850 (2)@151@2602@.png,../Cities/origin/@CITY_1@seg670850 (3)@151@2602@.png,CITY_1,seg670850,151,2602,0.81298184,-0.021772753,-5.5156574,0.021772753,0.81298184,7.2659345
../Cities/origin/@CITY_1@seg670850 (2)@100@37@.png,../Cities/origin/@CITY_1@seg670850 (3)@100@37@.png,CITY_1,seg670850,100,37,0.76094407,0.20161556,-4.8460994,-0.20161556,0.76094407,-8.667983
../Cities/origin/@CITY_1@seg670850 (2)@430@3533@.png,../Cities/origin/@CITY_1@seg670850 (3)@430@3533@.png,CITY_1,seg670850,430,3533,0.78225344,-0.20609401,5.846941,0.20609401,0.78225344,1.0889734
../Cities/origin/@CITY_1@seg670850 (2)@264@4077@.png,../Cities/origin/@CITY_1@seg670850 (3)@264@4077@.png,CITY_1,seg670850,264,4077,0.86785626,0.05778697,3.2171504,-0.05778697,0.86785626,0.004237185
../Cities/origin/@CITY_1@seg670850 (2)@92@1312@.png,../Cities/origin/@CITY_1@seg670850 (3)@92@1312@.png,CITY_1,seg670850,92,1312,0.7460514,0.16819279,6.220663,-0.16819279,0.7460514,4.1348763
../Cities/origin/@CITY_1@seg670850 (2)@80@2954@.png,../Cities/origin/@CITY_1@seg670850 (3)@80@2954@.png,CITY_1,seg670850,80,2954,0.899283,0.12568791,-2.8940709,-0.12568791,0.899283,-1.317555
../Cities/origin/@CITY_1@seg670850 (2)@3852@934@.png,../Cities/origin/@CITY_1@seg670850 (3)@3852@934@.png,CITY_1,seg670850,3852,934,0.9993134,-0.061744906,5.718094,0.061744906,0.9993134,-7.3427215
../Cities/origin/@CITY_1@seg670850 (2)@3535@2367@.png,../Cities/origin/@CITY_1@seg670850 (3)@3535@2367@.png,CITY_1,seg670850,3535,2367,1.1065872,0.07228379,-8.127967,-0.07228379,1.1065872,-0.88651675
../Cities/origin/@CITY_1@seg670850 (2)@1498@3845@.png,../Cities/origin/@CITY_1@seg670850 (3)@1498@3845@.png,CITY_1,seg670850,1498,3845,1.0364065,-0.10827302,4.3946114,0.10827302,1.0364065,1.1497958
../Cities/origin/@CITY_1@seg670850 (2)@3678@942@.png,../Cities/origin/@CITY_1@seg670850 (3)@3678@942@.png,CITY_1,seg670850,3678,942,0.7965555,0.0787904,3.029475,-0.0787904,0.7965555,2.4579306
../Cities/origin/@CITY_1@seg670850 (2)@3568@1288@.png,../Cities/origin/@CITY_1@seg670850 (3)@3568@1288@.png,CITY_1,seg670850,3568,1288,0.9697941,0.105637245,1.2289069,-0.105637245,0.9697941,-5.481547
../Cities/origin/@CITY_1@seg670850 (2)@727@183@.png,../Cities/origin/@CITY_1@seg670850 (3)@727@183@.png,CITY_1,seg670850,727,183,1.1791667,0.05513801,5.691221,-0.05513801,1.1791667,1.7312427
../Cities/origin/@CITY_1@seg670850 (2)@3918@2200@.png,../Cities/origin/@CITY_1@seg670850 (3)@3918@2200@.png,CITY_1,seg670850,3918,2200,0.9388125,-0.05550545,1.4369977,0.05550545,0.9388125,7.132858
../Cities/origin/@CITY_1@seg670850 (2)@1181@2071@.png,../Cities/origin/@CITY_1@seg670850 (3)@1181@2071@.png,CITY_1,seg670850,1181,2071,0.7833185,-0.18794101,3.5990667,0.18794101,0.7833185,-3.906394
../Cities/origin/@CITY_1@seg670850 (2)@1119@3297@.png,../Cities/origin/@CITY_1@seg670850 (3)@1119@3297@.png,CITY_1,seg670850,1119,3297,0.8198743,0.12251689,-8.788125,-0.12251689,0.8198743,-3.283036
../Cities/origin/@CITY_1@seg670850 (2)@2825@450@.png,../Cities/origin/@CITY_1@seg670850 (3)@2825@450@.png,CITY_1,seg670850,2825,450,0.75951105,-0.1050442,6.602451,0.1050442,0.75951105,-3.078873
../Cities/origin/@CITY_1@seg670850 (2)@1985@4172@.png,../Cities/origin/@CITY_1@seg670850 (3)@1985@4172@.png,CITY_1,seg670850,1985,4172,1.0216128,0.21350132,0.8312383,-0.21350132,1.0216128,-1.4208941
../Cities/origin/@CITY_1@seg670850 (2)@3113@3247@.png,../Cities/origin/@CITY_1@seg670850 (3)@3113@3247@.png,CITY_1,seg670850,3113,3247,1.0214097,0.0145308655,-7.0452857,-0.0145308655,1.0214097,-4.787744
../Cities/origin/@CITY_1@seg670850 (2)@1370@3483@.png,../Cities/origin/@CITY_1@seg670850 (3)@1370@3483@.png,CITY_1,seg670850,1370,3483,1.011726,-0.07974217,3.9369597,0.07974217,1.011726,-7.7479763
../Cities/origin/@CITY_1@seg670850 (2)@1264@484@.png,../Cities/origin/@CITY_1@seg670850 (3)@1264@484@.png,CITY_1,seg670850,1264,484,1.1208158,-0.12357926,0.95595443,0.12357926,1.1208158,6.7208343
../Cities/origin/@CITY_1@seg670850 (2)@2809@794@.png,../Cities/origin/@CITY_1@seg670850 (3)@2809@794@.png,CITY_1,seg670850,2809,794,0.8853021,-0.16683814,3.7812562,0.16683814,0.8853021,1.9451587
../Cities/origin/@CITY_1@seg670850 (2)@3945@207@.png,../Cities/origin/@CITY_1@seg670850 (3)@3945@207@.png,CITY_1,seg670850,3945,207,0.88903385,0.05205463,2.0605192,-0.05205463,0.88903385,2.2450228
../Cities/origin/@CITY_1@seg670850 (2)@912@2150@.png,../Cities/origin/@CITY_1@seg670850 (3)@912@2150@.png,CITY_1,seg670850,912,2150,0.77094793,-0.1510666,2.7819874,0.1510666,0.77094793,0.2164542
